out_Qdhw,out_QradD,out_QradN,solar
0,0,0,1.00E-08
598.1600613,23193.7786,0,1.00E-08
0,0,0,1.00E-08
0,392.5433184,0,1.00E-08
0,3589.98183,0,1.00E-08
0,2899.457103,0,1.00E-08
0,2979.675265,0,1.00E-08
0,2705.261423,0,1.00E-08
0,2149.561662,0,13.10778046
0,2458.314504,0,196.2482758
0,746.6383781,0,85.27951813
804.4296755,1225.146868,0,480.7347717
160.3636667,837.7977859,0,348.6534424
518.0971111,0,0,294.113678
1656.339889,318.3426602,0,439.1817017
518.0971111,1106.768062,0,179.811676
127.8424444,1845.553364,0,125.3152313
322.9697778,4936.936492,0,7.99716568
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
555.7563095,20511.54478,0,1.00E-08
0,0,0,1.00E-08
0,94.41370243,0,1.00E-08
0,3509.748176,0,1.00E-08
0,2059.683549,0,1.00E-08
0,2783.214425,0,1.00E-08
0,3102.047091,0,1.00E-08
0,0,0,11.45156288
0,0,0,59.76580048
0,0,0,83.66265869
1032.078231,0,0,94.16780853
127.8424444,0,0,174.1674042
322.9697778,0,0,123.1752853
322.9697778,0,0,130.688858
583.1395556,0,0,103.1015396
583.1395556,0,0,45.61697006
355.491,0,0,12.06672955
355.491,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
658.464342,11297.92519,0,1.00E-08
0,0,0,1.00E-08
0,1828.400041,0,1.00E-08
0,2885.709005,0,1.00E-08
0,1613.725976,0,1.00E-08
0,1778.858838,0,1.00E-08
0,1142.006365,0,1.00E-08
0,1560.919558,0,3.832961082
0,1247.06483,0,25.26915169
0,858.8657601,0,40.79027939
836.9508977,1167.059859,0,60.99613571
485.5758889,611.5627236,0,45.1437645
550.6183333,706.9516347,0,142.0676422
290.4485556,866.6666952,0,516.6081543
290.4485556,6679.732578,0,450.2432861
192.8848889,0,0,186.1061249
550.6183333,2635.600999,0,44.37463379
127.8424444,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,556.3617933,0,1.00E-08
658.464342,25685.23054,0,1.00E-08
0,0,0,1.00E-08
0,602.3778563,0,1.00E-08
0,4710.306093,0,1.00E-08
0,2704.503716,0,1.00E-08
0,3851.128645,0,1.00E-08
0,3580.934083,0,1.00E-08
0,3298.647535,0,9.937306404
0,1903.945375,0,7.003435135
0,1698.162682,0,15.33184433
836.9508977,0,0,97.85881042
550.6183333,0,0,22.28796005
160.3636667,0,0,117.9025879
355.491,0,0,465.0058899
322.9697778,0,0,483.9543762
843.3093333,188.0500675,0,197.7379608
322.9697778,7663.00336,0,9.842665672
257.9273333,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
463.3370087,24964.5951,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,2706.300985,0,1.00E-08
0,1703.497636,0,1.00E-08
0,2248.880586,0,1.00E-08
0,1843.353397,0,1.00E-08
0,3838.972242,0,9.29127121
0,2015.369225,0,351.7984619
0,0,0,125.3422089
739.387231,0,0,441.0083923
940.873,0,0,554.3106079
290.4485556,0,0,707.1589966
322.9697778,0,0,155.7133942
290.4485556,1119.981749,0,243.3841705
420.5334444,1953.124282,0,198.651062
257.9273333,6272.330591,0,6.766832829
322.9697778,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
523.2350873,21955.74564,0,1.00E-08
0,0,0,1.00E-08
190.2194315,0,0,1.00E-08
453.0546667,3511.488866,0,1.00E-08
518.0971111,2599.832619,0,1.00E-08
745.7456667,2638.925945,0,1.00E-08
0,1736.870118,0,6.956114769
157.6982093,1052.838102,0,28.53426552
95.32122222,0,0,53.99269867
322.9697778,0,0,63.8353653
160.3636667,0,0,81.01271057
485.5758889,0,0,78.17347717
355.491,0,0,62.84163284
2014.073333,0,0,45.94821167
355.491,0,0,23.66025352
0,0,0,4.826691628
190.2194315,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
804.4296755,22134.0525,0,1.00E-08
355.491,0,0,1.00E-08
95.32122222,1526.075796,0,1.00E-08
95.32122222,2807.542736,0,1.00E-08
355.491,4108.851756,0,8.281088829
322.9697778,36.96955559,0,409.0534363
192.8848889,2261.003697,0,162.4446106
322.9697778,1898.336781,0,481.4571228
355.491,502.943801,0,773.7788696
95.32122222,133.1948501,0,700.0622559
127.8424444,0,0,266.8509827
5071.068222,1055.929713,0,231.8524017
160.3636667,2684.13375,0,278.4255371
160.3636667,2795.867409,0,9.538442612
778.2668889,3212.261216,0,1.00E-08
95.32122222,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
630.6812835,19392.54372,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,443.7620167,0,1.00E-08
0,2884.155776,0,1.00E-08
0,4036.604681,0,1.00E-08
0,2558.006571,0,1.00E-08
0,1246.592159,0,5.063294411
0,1450.838952,0,13.9595499
0,4857.631487,0,72.49501801
674.3447866,1231.656611,0,176.8323364
583.1395556,2008.041284,0,191.4769745
192.8848889,2225.591881,0,186.0654755
127.8424444,0,0,182.6550751
290.4485556,0,0,162.1121826
485.5758889,234.7989304,0,27.63517761
583.1395556,6488.236024,0,8.637412071
778.2668889,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,8718.221708,0,1.00E-08
495.8582309,20488.0877,0,1.00E-08
0,0,0,1.00E-08
0,4062.400289,0,1.00E-08
0,3675.758005,0,1.00E-08
0,3954.276651,0,1.00E-08
0,4487.441241,0,1.00E-08
0,4122.390238,0,1.00E-08
0,2828.056904,0,10.22122955
0,2894.794866,0,178.0356598
0,1920.715653,0,101.0214157
706.8660088,993.934646,0,311.9212952
875.8305556,1852.89628,0,297.1440125
388.0122222,227.214524,0,260.1273193
355.491,1882.103123,0,266.0670471
550.6183333,4449.950796,0,105.5800476
322.9697778,4497.905937,0,153.133255
290.4485556,7849.042428,0,4.87401247
95.32122222,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,15384.47114,0,1.00E-08
528.3794531,19909.51964,0,1.00E-08
0,492.8072682,0,1.00E-08
0,6637.185206,0,1.00E-08
0,4640.362943,0,1.00E-08
0,5713.328749,0,1.00E-08
0,5218.178358,0,1.00E-08
0,5138.628594,0,1.00E-08
0,3657.183331,0,11.68816566
0,1830.410782,0,265.1406555
0,0,0,193.5941772
739.387231,381.3142233,0,756.0615234
388.0122222,0,0,495.5158081
550.6183333,289.5565749,0,54.08734131
485.5758889,516.7447031,0,393.3545837
550.6183333,641.8024599,0,176.3100433
127.8424444,1179.697838,0,17.60322952
290.4485556,7457.519882,0,2.176743269
290.4485556,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,14105.59015,0,1.00E-08
690.9855642,20036.53652,0,1.00E-08
0,970.7338238,0,1.00E-08
0,5712.095101,0,1.00E-08
0,4979.667201,0,1.00E-08
0,4932.911468,0,1.00E-08
0,5381.716333,0,1.00E-08
0,4828.178435,0,1.00E-08
0,2865.025134,0,7.050755501
0,874.2402488,0,50.30170059
0,535.6386849,0,89.95628357
836.9508977,371.803796,0,139.4561462
127.8424444,541.3864682,0,145.922699
713.2244444,1590.340764,0,119.9101639
160.3636667,252.8920802,0,134.4111633
127.8424444,2654.280205,0,68.94598389
127.8424444,3276.212491,0,35.9162674
322.9697778,6463.546097,0,3.217794657
127.8424444,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,7924.96157,0,1.00E-08
625.9431198,20617.08861,0,1.00E-08
0,0,0,1.00E-08
0,3877.395626,0,1.00E-08
0,4496.46323,0,1.00E-08
0,3915.19026,0,1.00E-08
0,3975.062629,0,1.00E-08
0,3865.377558,0,1.00E-08
0,4055.175869,0,10.07926846
0,4188.30524,0,58.54741287
0,3170.053606,0,123.7844925
641.8235644,3908.617963,0,95.77671051
160.3636667,2289.094585,0,89.10451508
290.4485556,1617.386644,0,82.29036713
257.9273333,5105.726427,0,201.0662231
127.8424444,4319.136494,0,126.3305511
518.0971111,4718.888551,0,272.8859863
4908.462111,7444.047099,0,42.62379837
322.9697778,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
2761.619073,16026.21473,0,1.00E-08
2593.358824,19886.6895,0,1.00E-08
0,0,0,1.00E-08
157.6982093,4433.997931,0,1.00E-08
322.9697778,5214.427847,0,1.00E-08
355.491,4462.811589,0,1.00E-08
322.9697778,4275.96637,0,1.00E-08
322.9697778,2493.781114,0,49.03982544
160.3636667,3817.960118,0,331.8016357
127.8424444,3490.655227,0,354.0021057
713.2244444,2071.174109,0,473.5180054
518.0971111,3382.722878,0,490.4425354
388.0122222,4046.574576,0,480.6078796
322.9697778,3752.036534,0,67.62641144
127.8424444,2169.983657,0,13.53366566
322.9697778,3555.646174,0,6.246306896
388.0122222,3079.261208,0,4.448127747
257.9273333,6268.568796,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,2882.033342,0,1.00E-08
0,20316.64279,0,1.00E-08
706.8660088,20198.94177,0,1.00E-08
322.9697778,2067.101191,0,1.00E-08
127.8424444,7315.841325,0,1.00E-08
322.9697778,5347.008163,0,1.00E-08
160.3636667,5699.958931,0,2.460666418
453.0546667,4557.487784,0,16.89342117
518.0971111,3130.353656,0,57.04642868
322.9697778,5138.87091,0,18.36035728
192.8848889,3727.740891,0,46.51605988
160.3636667,4184.003287,0,122.1553421
322.9697778,4019.948847,0,575.5936279
322.9697778,4426.544226,0,405.6545715
680.7032222,4465.426384,0,193.2527618
192.8848889,3918.124034,0,4.448127747
4875.940889,9710.329316,0,1.00E-08
95.32122222,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,10999.87034,0,1.00E-08
630.6812835,20208.09684,0,1.00E-08
0,0,0,1.00E-08
0,3164.534249,0,1.00E-08
0,3370.028549,0,1.00E-08
0,3288.630318,0,1.00E-08
0,3599.840134,0,1.00E-08
0,3980.745837,0,1.00E-08
0,3040.38879,0,3.974922657
0,3772.395789,0,6.956114769
0,4875.424604,0,42.5411377
836.9508977,5019.873549,0,28.06106186
127.8424444,5747.900255,0,34.68593216
95.32122222,9027.175981,0,143.031723
322.9697778,4447.615793,0,459.4436646
680.7032222,4790.34198,0,293.0613098
192.8848889,6008.284831,0,64.58869171
713.2244444,10713.35275,0,11.89601612
290.4485556,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,2807.538154,0,1.00E-08
0,20343.00342,0,1.00E-08
495.8582309,18793.03367,0,1.00E-08
0,2047.740222,0,1.00E-08
0,7774.513561,0,1.00E-08
0,6509.885592,0,1.00E-08
0,6400.371443,0,1.00E-08
0,4216.895159,0,1.00E-08
0,5716.415842,0,1.00E-08
0,5125.587853,0,3.265115023
0,4769.808138,0,7.855204582
0,5377.296863,0,27.87177849
674.3447866,8013.016841,0,40.36439514
160.3636667,5530.875511,0,42.91970062
322.9697778,4838.819069,0,114.8108292
257.9273333,4870.776696,0,751.4588013
388.0122222,5163.241402,0,219.803299
290.4485556,4818.23039,0,185.1528473
127.8424444,7778.906047,0,4.448127747
160.3636667,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,16999.33016,0,1.00E-08
463.3370087,19471.91997,0,1.00E-08
0,992.729424,0,1.00E-08
0,6144.042939,0,1.00E-08
0,4386.591688,0,1.00E-08
0,5117.266597,0,1.00E-08
0,4807.876389,0,1.00E-08
0,4843.542959,0,1.00E-08
0,4011.043234,0,6.00970459
0,4308.230596,0,42.19271851
0,4312.354116,0,80.58583069
771.9084532,4835.803994,0,65.34962463
745.7456667,4288.308615,0,84.2305069
615.6607778,4362.643002,0,145.9794006
583.1395556,3863.391914,0,513.7206421
127.8424444,1139.247628,0,81.68232727
355.491,2358.181062,0,3.974922657
0,6584.450803,0,1.183012724
157.6982093,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,6041.269543,0,1.00E-08
463.3370087,20353.74798,0,1.00E-08
0,0,0,1.00E-08
0,3530.804181,0,1.00E-08
0,4060.290391,0,1.00E-08
0,3596.106571,0,1.00E-08
0,3801.151156,0,1.00E-08
0,3380.003454,0,1.00E-08
0,3782.973421,0,9.32213974
0,3793.883522,0,158.3634949
0,8604.078725,0,574.4855957
674.3447866,3640.496833,0,467.7297668
127.8424444,4329.991379,0,768.4140015
680.7032222,3948.835006,0,495.5820618
95.32122222,2804.517454,0,648.1956787
485.5758889,5442.103472,0,350.4293823
615.6607778,2519.28473,0,119.6769104
127.8424444,8465.298779,0,0.899089634
518.0971111,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,14591.2628,0,1.00E-08
495.8582309,19651.25973,0,1.00E-08
0,71.29471893,0,1.00E-08
0,5830.396185,0,1.00E-08
0,5596.121892,0,1.00E-08
0,6140.11471,0,1.00E-08
0,5217.826468,0,1.00E-08
0,4822.137462,0,1.00E-08
0,4671.25954,0,1.372294784
0,4446.679704,0,9.795345306
0,4048.783346,0,21.34154892
1259.726787,3317.995263,0,29.0547924
322.9697778,4427.398092,0,34.87521362
550.6183333,2908.963848,0,37.19392014
355.491,3425.514499,0,27.58785629
420.5334444,3891.956855,0,20.67906189
355.491,4178.222221,0,8.801614761
0,10933.83649,0,0.189282045
352.8255426,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,155.2040756,0,1.00E-08
0,19409.40816,0,1.00E-08
588.2775318,19369.3588,0,1.00E-08
0,0,0,1.00E-08
157.6982093,8493.879252,0,1.00E-08
127.8424444,5771.390965,0,1.00E-08
518.0971111,7316.56914,0,1.00E-08
518.0971111,5241.044353,0,1.00E-08
420.5334444,4269.084632,0,2.507987022
322.9697778,493.7033714,0,239.8092957
583.1395556,3387.704129,0,287.2429199
192.8848889,1642.232901,0,552.9879761
290.4485556,2658.288127,0,427.59552
420.5334444,1835.410456,0,613.043457
160.3636667,2763.358944,0,496.6506348
4258.037667,4026.757268,0,388.6639099
322.9697778,5964.402467,0,231.1193695
973.3942222,4865.665276,0,0.709807634
322.9697778,6202.68372,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,10472.2235,0,1.00E-08
0,18998.5047,0,1.00E-08
641.8235644,19043.12451,0,1.00E-08
95.32122222,3254.871377,0,1.00E-08
95.32122222,6858.401144,0,1.00E-08
388.0122222,6236.039956,0,1.00E-08
160.3636667,6870.683234,0,1.372294784
95.32122222,5514.389518,0,128.182663
355.491,3623.750678,0,66.04876709
192.8848889,4089.456406,0,262.881012
518.0971111,4023.05046,0,264.8406677
95.32122222,3800.481215,0,265.9064941
290.4485556,4664.407629,0,190.6631622
518.0971111,4391.020847,0,123.4136505
192.8848889,930.5960364,0,22.05135727
127.8424444,4786.419036,0,0.047320519
485.5758889,15011.78686,0,1.00E-08
95.32122222,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,3323.13954,0,1.00E-08
0,18526.48797,0,1.00E-08
0,18467.73713,0,1.00E-08
0,3167.496108,0,1.00E-08
0,7503.176176,0,1.00E-08
0,6483.989215,0,1.00E-08
0,7881.908152,0,1.00E-08
0,6252.083891,0,1.00E-08
0,7025.304881,0,1.00E-08
0,5197.703237,0,1.845499873
0,3093.768485,0,170.8883972
0,2762.153533,0,300.6931763
1215.769492,0,0,516.1064453
322.9697778,1304.887695,0,432.3058472
485.5758889,4270.763871,0,167.4052582
192.8848889,1987.169649,0,130.0914307
322.9697778,3978.187077,0,355.83078
127.8424444,5636.771877,0,22.76116371
485.5758889,10883.808,0,2.129422903
95.32122222,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,19455.07006,0,1.00E-08
625.9431198,17300.45626,0,1.00E-08
0,1483.458739,0,1.00E-08
0,6669.858042,0,1.00E-08
0,4649.023734,0,1.00E-08
0,5342.000154,0,1.00E-08
0,6511.975972,0,1.00E-08
0,6590.095539,0,1.00E-08
0,5674.765954,0,5.648583889
0,6088.266598,0,108.7444077
0,5854.663745,0,189.5773163
836.9508977,4912.094588,0,487.1560364
290.4485556,4812.466479,0,606.9542236
4875.940889,4720.818983,0,521.2051392
583.1395556,5242.898823,0,580.9748535
453.0546667,5106.737954,0,72.45320129
485.5758889,5424.849001,0,19.59069061
550.6183333,8809.257442,0,0.189282045
127.8424444,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,3743.259678,0,1.00E-08
0,17421.29058,0,1.00E-08
463.3370087,17184.64761,0,1.00E-08
0,5559.454239,0,1.00E-08
0,5933.658225,0,1.00E-08
0,7600.049072,0,1.00E-08
0,6950.132476,0,1.00E-08
0,7589.095634,0,1.00E-08
0,5829.76036,0,1.00E-08
0,6635.437687,0,2.271384478
0,2757.594393,0,142.7262573
0,4114.339935,0,163.8471069
1129.641898,190.8850825,0,81.40036011
290.4485556,2125.432704,0,402.7851868
322.9697778,0,0,165.6751251
518.0971111,1479.126275,0,109.7877426
453.0546667,2151.534229,0,60.43165588
95.32122222,2561.008761,0,55.90944672
160.3636667,10789.99129,0,1.00E-08
453.0546667,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,10537.06209,0,1.00E-08
0,16771.57931,0,1.00E-08
495.8582309,16786.47974,0,1.00E-08
0,3054.568264,0,1.00E-08
0,6613.995891,0,1.00E-08
0,6837.0461,0,1.00E-08
0,5426.008823,0,1.00E-08
0,5008.941656,0,1.00E-08
0,4988.245706,0,1.00E-08
0,6041.627986,0,2.555307388
0,5910.144241,0,20.99658203
0,6075.218963,0,270.4111633
739.387231,5684.693337,0,381.3323364
290.4485556,4688.730732,0,598.2583008
95.32122222,4528.022133,0,220.188736
160.3636667,3826.053726,0,313.1045837
453.0546667,5596.540379,0,231.7873077
160.3636667,4227.200623,0,9.842665672
257.9273333,11729.60273,0,0.047320519
485.5758889,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,4227.432706,0,1.00E-08
0,17217.11222,0,1.00E-08
560.9006754,17186.82735,0,1.00E-08
0,2885.332235,0,1.00E-08
0,8448.361264,0,1.00E-08
0,6721.229471,0,1.00E-08
0,6892.453636,0,1.00E-08
0,3626.098109,0,1.00E-08
0,5512.30308,0,1.00E-08
0,6007.600718,0,1.00E-08
0,5673.441057,0,20.44245911
0,4355.147894,0,57.84768295
1097.120675,5168.967129,0,163.4819336
1428.691333,4622.085074,0,279.356842
4127.952778,5236.562484,0,563.2433472
225.4061111,4275.824628,0,275.2036438
518.0971111,4843.846571,0,55.9761734
485.5758889,5446.415165,0,43.56258774
192.8848889,10998.16062,0,1.00E-08
322.9697778,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,16084.33294,0,1.00E-08
0,16855.57392,0,1.00E-08
750.8836429,16795.13719,0,1.00E-08
0,0,0,1.00E-08
0,14107.76888,0,1.00E-08
284.6974771,6753.980312,0,1.00E-08
322.9697778,6093.748893,0,1.00E-08
550.6183333,6239.591755,0,1.00E-08
322.9697778,7185.967938,0,0.37856406
388.0122222,8002.269394,0,115.7318192
420.5334444,7681.049954,0,464.3136292
290.4485556,4511.165282,0,367.176239
127.8424444,5986.263197,0,500.5563354
713.2244444,4770.98712,0,346.1174316
160.3636667,5273.939546,0,560.2491455
160.3636667,3534.564141,0,209.266037
485.5758889,7838.376578,0,63.40789795
550.6183333,6666.767715,0,1.00E-08
160.3636667,11634.20432,0,1.00E-08
95.32122222,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,7857.437871,0,1.00E-08
0,16659.48851,0,1.00E-08
0,16732.84155,0,1.00E-08
582.7297,16759.39852,0,1.00E-08
290.4485556,4119.233995,0,1.00E-08
4192.995222,6883.119344,0,1.00E-08
322.9697778,7801.527443,0,1.00E-08
127.8424444,6035.439697,0,0.09464103
518.0971111,6070.509041,0,14.6693573
127.8424444,4583.762263,0,56.68996811
127.8424444,4960.496222,0,74.10391235
322.9697778,5594.315667,0,71.17004395
713.2244444,5376.467983,0,88.91523743
322.9697778,5681.447073,0,64.21392822
485.5758889,6013.669218,0,53.5194931
290.4485556,5725.765412,0,11.73548603
485.5758889,6861.85289,0,1.00E-08
257.9273333,11787.86872,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,4539.513207,0,1.00E-08
0,16949.79538,0,1.00E-08
463.3370087,16938.24391,0,1.00E-08
0,2856.771807,0,1.00E-08
0,7302.565814,0,1.00E-08
0,6208.444447,0,1.00E-08
0,6474.438219,0,1.00E-08
0,6538.562697,0,1.00E-08
0,6422.216037,0,1.00E-08
0,6177.561587,0,1.00E-08
0,6484.726228,0,7.571281433
0,6138.796001,0,26.4521637
1032.078231,6663.814293,0,33.97612381
127.8424444,6475.06837,0,39.03941727
420.5334444,5597.407668,0,45.19108582
355.491,5778.721483,0,38.5188942
322.9697778,6760.375856,0,28.81818962
95.32122222,7469.587197,0,7.003435135
388.0122222,12420.54485,0,1.00E-08
95.32122222,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,11758.29936,0,1.00E-08
0,17349.12319,0,1.00E-08
658.464342,16101.02448,0,1.00E-08
0,3237.951704,0,1.00E-08
0,7464.150112,0,1.00E-08
0,6071.869435,0,1.00E-08
0,6424.361343,0,1.00E-08
0,6064.142376,0,1.00E-08
0,5771.41098,0,1.00E-08
0,5412.04944,0,1.00E-08
0,5411.353826,0,10.93103695
0,4958.714798,0,44.38663483
1064.599453,7189.192401,0,57.39977646
225.4061111,5663.31438,0,70.93344116
388.0122222,5509.125895,0,53.80341721
225.4061111,5631.632955,0,65.16033936
257.9273333,5559.354591,0,36.57875443
192.8848889,6007.492236,0,9.227499008
680.7032222,11009.20737,0,1.00E-08
160.3636667,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,14175.64098,0,1.00E-08
0,16150.10307,0,1.00E-08
625.9431198,16056.12451,0,1.00E-08
0,5881.9306,0,1.00E-08
0,7327.578811,0,1.00E-08
0,7330.824793,0,1.00E-08
0,7834.235749,0,1.00E-08
0,7335.397232,0,1.00E-08
0,7946.294712,0,1.00E-08
0,6857.020955,0,1.00E-08
0,4303.309011,0,10.74175549
0,3228.865694,0,34.73325348
1097.120675,5390.255011,0,49.82849503
290.4485556,5372.914932,0,65.68086243
127.8424444,5893.191458,0,62.51039124
453.0546667,6294.584481,0,48.55084229
875.8305556,6053.975301,0,35.06449509
160.3636667,7493.0202,0,8.706973076
355.491,14673.15843,0,1.00E-08
95.32122222,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,3752.121627,0,1.00E-08
0,15648.54667,0,1.00E-08
0,15678.61745,0,1.00E-08
690.9855642,15694.42033,0,1.00E-08
0,4767.047056,0,1.00E-08
0,8036.851619,0,1.00E-08
0,7167.600927,0,1.00E-08
0,7368.014137,0,1.00E-08
0,7186.531514,0,1.00E-08
0,7238.290807,0,1.00E-08
0,6686.31793,0,1.00E-08
0,7193.278687,0,9.36946106
0,5858.241607,0,29.95388222
641.8235644,6053.237107,0,47.22586823
95.32122222,6670.457646,0,53.75609589
160.3636667,5706.170045,0,48.78744507
518.0971111,6667.888932,0,42.30453491
322.9697778,6617.011657,0,28.53426552
127.8424444,6957.717698,0,7.665922165
322.9697778,11207.58651,0,1.00E-08
127.8424444,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,3779.237938,0,1.00E-08
0,15860.61569,0,1.00E-08
0,15849.28063,0,1.00E-08
658.464342,15767.29803,0,1.00E-08
0,4896.749027,0,1.00E-08
0,7329.664,0,1.00E-08
0,7298.360855,0,1.00E-08
0,6837.342479,0,1.00E-08
0,6969.017237,0,1.00E-08
0,7018.03853,0,1.00E-08
0,6832.502217,0,1.00E-08
0,6578.258605,0,8.517691612
0,6509.834033,0,30.09584236
641.8235644,6509.526844,0,44.19735336
388.0122222,6300.243162,0,45.99553299
127.8424444,5700.180448,0,47.46247101
778.2668889,5915.230433,0,37.43052292
322.9697778,5948.698228,0,28.67622757
0,5486.396993,0,7.050755501
385.3467648,11523.74875,0,1.00E-08
127.8424444,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,2681.125107,0,1.00E-08
0,16174.90158,0,1.00E-08
0,16160.86505,0,1.00E-08
523.2350873,16146.6657,0,1.00E-08
0,0,0,1.00E-08
157.6982093,12522.78699,0,1.00E-08
160.3636667,4566.812259,0,1.00E-08
127.8424444,7352.549844,0,1.00E-08
127.8424444,5286.633451,0,1.00E-08
518.0971111,8382.375676,0,1.00E-08
127.8424444,6394.436863,0,7.855204582
0,5505.332233,0,32.08330536
157.6982093,5601.059795,0,41.78400803
225.4061111,4687.003977,0,60.28632736
95.32122222,6651.948371,0,54.56054688
160.3636667,3913.064595,0,46.13749695
550.6183333,7326.646361,0,28.86550903
95.32122222,5373.298761,0,7.52396059
615.6607778,6032.963972,0,1.00E-08
127.8424444,10799.55241,0,1.00E-08
95.32122222,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,12377.56508,0,1.00E-08
0,15915.40572,0,1.00E-08
0,15993.21184,0,1.00E-08
